,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C)
1669,-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-28,2019,7,28,23.2,12.6,17.9
1670,-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-29,2019,7,29,22.8,14.4,18.6
1671,-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-30,2019,7,30,23.3,15.2,19.3
1672,-123.18,49.19,VANCOUVER INTL A,1108395,2019-07-31,2019,7,31,23.4,17.4,20.4
1673,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-01,2019,8,1,24.9,16.1,20.5
1674,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-02,2019,8,2,25.2,16.9,21.1
1675,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-03,2019,8,3,23.6,13.8,18.7
1676,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-04,2019,8,4,24.5,14.5,19.5
1677,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-05,2019,8,5,25.4,12.9,19.2
1678,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-06,2019,8,6,24.7,13.9,19.3
1679,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-07,2019,8,7,25.8,13.9,19.9
1680,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-08,2019,8,8,23.2,14.5,18.9
1681,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-09,2019,8,9,22.6,16.2,19.4
1682,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-10,2019,8,10,19.9,16.1,18
1683,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-11,2019,8,11,20.9,15.1,18
1684,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-12,2019,8,12,23.3,14,18.7
1685,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-13,2019,8,13,23.8,11.9,17.9
1686,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-14,2019,8,14,24.6,13.7,19.2
1687,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-15,2019,8,15,23.9,14.2,19.1
1688,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-16,2019,8,16,22.1,14.2,18.2
1689,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-17,2019,8,17,21.7,17,19.4
1690,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-18,2019,8,18,22.2,14.4,18.3
1691,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-19,2019,8,19,23.4,13.4,18.4
1692,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-20,2019,8,20,25.1,11.8,18.5
1693,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-21,2019,8,21,19.8,15.7,17.8
1694,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-22,2019,8,22,20.6,14.7,17.7
1695,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-23,2019,8,23,19.4,14.1,16.8
1696,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-24,2019,8,24,21.6,12.7,17.2
1697,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-25,2019,8,25,20.5,13.7,17.1
1698,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-26,2019,8,26,21.2,10,15.6
1699,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-27,2019,8,27,23.8,12,17.9
1700,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-28,2019,8,28,23.9,12.5,18.2
1701,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-29,2019,8,29,26,12.9,19.5
1702,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-30,2019,8,30,22.9,16.4,19.7
1703,-123.18,49.19,VANCOUVER INTL A,1108395,2019-08-31,2019,8,31,24.9,16.1,20.5
1704,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-01,2019,9,1,23.8,15.6,19.7
1705,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-02,2019,9,2,22.7,13.5,18.1
1706,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-03,2019,9,3,24.4,14.8,19.6
1707,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-04,2019,9,4,21.9,13.7,17.8
1708,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-05,2019,9,5,22.3,11.4,16.9
1709,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-06,2019,9,6,27.6,13.6,20.6
1710,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-07,2019,9,7,20.2,14.9,17.6
1711,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-08,2019,9,8,19.1,14.1,16.6
1712,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-09,2019,9,9,19.4,14.5,17
1713,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-10,2019,9,10,20,14.9,17.5
1714,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-11,2019,9,11,20,12.7,16.4
1715,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-12,2019,9,12,19.1,14.7,16.9
1716,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-13,2019,9,13,19.8,13.8,16.8
1717,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-14,2019,9,14,16.8,13.7,15.3
1718,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-15,2019,9,15,18.1,12.8,15.5
1719,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-16,2019,9,16,18.2,12.4,15.3
1720,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-17,2019,9,17,15.6,12.9,14.3
1721,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-18,2019,9,18,17.7,12,14.9
1722,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-19,2019,9,19,15.8,9.2,12.5
1723,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-20,2019,9,20,19,12.7,15.9
1724,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-21,2019,9,21,19.6,12.6,16.1
1725,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-22,2019,9,22,16.2,13.8,15
1726,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-23,2019,9,23,14.3,11.4,12.9
1727,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-24,2019,9,24,17.7,12.1,14.9
1728,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-25,2019,9,25,16.2,10.3,13.3
1729,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-26,2019,9,26,17.3,12.5,14.9
1730,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-27,2019,9,27,15,6.5,10.8
1731,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-28,2019,9,28,18.4,6.2,12.3
1732,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-29,2019,9,29,16.2,8,12.1
1733,-123.18,49.19,VANCOUVER INTL A,1108395,2019-09-30,2019,9,30,14.7,3.6,9.2
1734,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-01,2019,10,1,14.8,4.9,9.9
1735,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-02,2019,10,2,15.2,7.3,11.3
1736,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-03,2019,10,3,16.1,10.3,13.2
1737,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-04,2019,10,4,12.2,9.8,11
1738,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-05,2019,10,5,13.9,7.4,10.7
1739,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-06,2019,10,6,12.9,5.3,9.1
1740,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-07,2019,10,7,16.1,10,13.1
1741,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-08,2019,10,8,11.9,2.7,7.3
1742,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-09,2019,10,9,10.2,0.8,5.5
1743,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-10,2019,10,10,10.2,-0.7,4.8
1744,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-11,2019,10,11,12.5,1.1,6.8
1745,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-12,2019,10,12,13.5,4.2,8.9
1746,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-13,2019,10,13,13.3,6.2,9.8
1747,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-14,2019,10,14,13.2,5.4,9.3
1748,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-15,2019,10,15,11.7,6.6,9.2
1749,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-16,2019,10,16,13.2,8.2,10.7
1750,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-17,2019,10,17,14.5,8,11.3
1751,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-18,2019,10,18,11.2,8.3,9.8
1752,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-19,2019,10,19,10.6,7.9,9.3
1753,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-20,2019,10,20,9.1,6.9,8
1754,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-21,2019,10,21,10.5,7.3,8.9
1755,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-22,2019,10,22,13.2,8,10.6
1756,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-23,2019,10,23,11.9,2.9,7.4
1757,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-24,2019,10,24,13.4,7.2,10.3
1758,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-25,2019,10,25,12.8,8,10.4
1759,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-26,2019,10,26,11.9,2.4,7.2
1760,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-27,2019,10,27,10.8,-0.5,5.2
1761,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-28,2019,10,28,9.7,1.3,5.5
1762,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-29,2019,10,29,9,1.6,5.3
1763,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-30,2019,10,30,8.9,-1.8,3.6
1764,-123.18,49.19,VANCOUVER INTL A,1108395,2019-10-31,2019,10,31,9.2,1.3,5.3
1765,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-01,2019,11,1,10.5,-1,4.8
1766,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-02,2019,11,2,9.8,0.1,5
1767,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-03,2019,11,3,8.8,1.1,5
1768,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-04,2019,11,4,9.4,1.7,5.6
1769,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-05,2019,11,5,10.3,3.1,6.7
1770,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-06,2019,11,6,10.7,0.8,5.8
1771,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-07,2019,11,7,10.4,1.5,6
1772,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-08,2019,11,8,11.9,2.5,7.2
1773,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-09,2019,11,9,10.4,8.1,9.3
1774,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-10,2019,11,10,11.2,4,7.6
1775,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-11,2019,11,11,9.6,2.4,6
1776,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-12,2019,11,12,9.4,8,8.7
1777,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-13,2019,11,13,11.9,3.7,7.8
1778,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-14,2019,11,14,12.8,2.8,7.8
1779,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-15,2019,11,15,13.5,4.9,9.2
1780,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-16,2019,11,16,10.4,5.6,8
1781,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-17,2019,11,17,13,7.3,10.2
1782,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-18,2019,11,18,10.6,8.1,9.4
1783,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-19,2019,11,19,10.4,3.4,6.9
1784,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-20,2019,11,20,9.4,-0.7,4.4
1785,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-21,2019,11,21,8.4,-1,3.7
1786,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-22,2019,11,22,7.7,-1.6,3.1
1787,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-23,2019,11,23,9.8,5.2,7.5
1788,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-24,2019,11,24,11.3,3.1,7.2
1789,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-25,2019,11,25,7.6,2.2,4.9
1790,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-26,2019,11,26,6.8,0.7,3.8
1791,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-27,2019,11,27,8.1,0.2,4.2
1792,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-28,2019,11,28,6.1,-4.5,0.8
1793,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-29,2019,11,29,4.5,-5.2,-0.4
1794,-123.18,49.19,VANCOUVER INTL A,1108395,2019-11-30,2019,11,30,4.5,-5.5,-0.5
1795,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-01,2019,12,1,4.4,-5,-0.3
1796,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-02,2019,12,2,4.7,2.4,3.6
1797,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-03,2019,12,3,9.1,4.7,6.9
1798,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-04,2019,12,4,9,6.1,7.6
1799,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-05,2019,12,5,7.5,0.7,4.1
1800,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-06,2019,12,6,9.3,4.8,7.1
1801,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-07,2019,12,7,9.4,7.5,8.5
1802,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-08,2019,12,8,8.4,5.1,6.8
1803,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-09,2019,12,9,7.3,2.2,4.8
1804,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-10,2019,12,10,6.1,0,3.1
1805,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-11,2019,12,11,9.1,5.8,7.5
1806,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-12,2019,12,12,8.6,4.4,6.5
1807,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-13,2019,12,13,8.6,3.3,6
1808,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-14,2019,12,14,7.3,3.8,5.6
1809,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-15,2019,12,15,6.4,1,3.7
1810,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-16,2019,12,16,5.7,3,4.4
1811,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-17,2019,12,17,7.8,4.5,6.2
1812,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-18,2019,12,18,8.7,5.9,7.3
1813,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-19,2019,12,19,7.3,4.4,5.9
1814,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-20,2019,12,20,8.3,5.6,7
1815,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-21,2019,12,21,6,4.8,5.4
1816,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-22,2019,12,22,7.8,1.6,4.7
1817,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-23,2019,12,23,6.3,0.4,3.4
1818,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-24,2019,12,24,6.1,2.2,4.2
1819,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-25,2019,12,25,6.9,-0.5,3.2
1820,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-26,2019,12,26,5.4,-2.2,1.6
1821,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-27,2019,12,27,5.2,2.2,3.7
1822,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-28,2019,12,28,6.5,4.1,5.3
1823,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-29,2019,12,29,8.6,5.5,7.1
1824,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-30,2019,12,30,8.4,6.5,7.5
1825,-123.18,49.19,VANCOUVER INTL A,1108395,2019-12-31,2019,12,31,9.8,7,8.4
1826,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-01,2020,1,1,10.7,4.9,7.8
1827,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-02,2020,1,2,6.3,2.6,4.5
1828,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-03,2020,1,3,12,4.3,8.2
1829,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-04,2020,1,4,8.4,4.9,6.7
1830,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-05,2020,1,5,8.3,3.7,6
1831,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-06,2020,1,6,5.3,3.2,4.3
1832,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-07,2020,1,7,9.7,4.8,7.3
1833,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-08,2020,1,8,7,0.7,3.9
1834,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-09,2020,1,9,5.2,-1.8,1.7
1835,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-10,2020,1,10,4.5,0.3,2.4
1836,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-11,2020,1,11,6.2,3,4.6
1837,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-12,2020,1,12,4.4,-2.5,1
1838,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-13,2020,1,13,-2.4,-6.2,-4.3
1839,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-14,2020,1,14,-6.2,-8,-7.1
1840,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-15,2020,1,15,0.1,-7.5,-3.7
1841,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-16,2020,1,16,2.4,-4.4,-1
1842,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-17,2020,1,17,3.2,-4.7,-0.8
1843,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-18,2020,1,18,5.9,0.8,3.4
1844,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-19,2020,1,19,9,4.3,6.7
1845,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-20,2020,1,20,9.5,4.6,7.1
1846,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-21,2020,1,21,8.9,5.4,7.2
1847,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-22,2020,1,22,7.6,5.3,6.5
1848,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-23,2020,1,23,10.8,5.6,8.2
1849,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-24,2020,1,24,10.7,5.7,8.2
1850,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-25,2020,1,25,8.8,6.5,7.7
1851,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-26,2020,1,26,11,6.1,8.6
1852,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-27,2020,1,27,9.5,4.5,7
1853,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-28,2020,1,28,9.9,4.6,7.3
1854,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-29,2020,1,29,10.9,5.8,8.4
1855,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-30,2020,1,30,8.6,4.1,6.4
1856,-123.18,49.19,VANCOUVER INTL A,1108395,2020-01-31,2020,1,31,12.3,6.6,9.5
1857,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-01,2020,2,1,10.9,3.2,7.1
1858,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-02,2020,2,2,6.1,-1.3,2.4
1859,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-03,2020,2,3,4.6,-0.2,2.2
1860,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-04,2020,2,4,1.5,-0.5,0.5
1861,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-05,2020,2,5,4.8,0.6,2.7
1862,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-06,2020,2,6,5.3,3.4,4.4
1863,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-07,2020,2,7,8.1,3.2,5.7
1864,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-08,2020,2,8,8,2.4,5.2
1865,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-09,2020,2,9,5.6,-1.7,2
1866,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-10,2020,2,10,7.2,0.2,3.7
1867,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-11,2020,2,11,9.8,2,5.9
1868,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-12,2020,2,12,7.7,5,6.4
1869,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-13,2020,2,13,9.1,4.5,6.8
1870,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-14,2020,2,14,8.3,1.8,5.1
1871,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-15,2020,2,15,7.1,3,5.1
1872,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-16,2020,2,16,8.4,3,5.7
1873,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-17,2020,2,17,7.3,-0.8,3.3
1874,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-18,2020,2,18,6.6,-2.2,2.2
1875,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-19,2020,2,19,6.7,-2.7,2
1876,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-20,2020,2,20,8.2,-3.1,2.6
1877,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-21,2020,2,21,11,-1.7,4.7
1878,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-22,2020,2,22,8.1,4.2,6.2
1879,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-23,2020,2,23,8.8,4.1,6.5
1880,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-24,2020,2,24,7.7,4.1,5.9
1881,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-25,2020,2,25,7,3.3,5.2
1882,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-26,2020,2,26,9.2,3.4,6.3
1883,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-27,2020,2,27,9.4,6,7.7
1884,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-28,2020,2,28,7.9,4.9,6.4
1885,-123.18,49.19,VANCOUVER INTL A,1108395,2020-02-29,2020,2,29,8.6,4.3,6.5
1886,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-01,2020,3,1,7,-0.4,3.3
1887,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-02,2020,3,2,6,3.5,4.8
1888,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-03,2020,3,3,8.4,2.2,5.3
1889,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-04,2020,3,4,10.2,4.1,7.2
1890,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-05,2020,3,5,8.4,5.1,6.8
1891,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-06,2020,3,6,,,5.15
1892,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-07,2020,3,7,7.4,-0.4,3.5
1893,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-08,2020,3,8,6.7,-1.1,2.8
1894,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-09,2020,3,9,6.6,-3.1,1.8
1895,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-10,2020,3,10,6.6,3.2,4.9
1896,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-11,2020,3,11,9.3,4.2,6.8
1897,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-12,2020,3,12,8.5,0.9,4.7
1898,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-13,2020,3,13,8.7,1.2,5
1899,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-14,2020,3,14,,,3.05
1900,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-15,2020,3,15,6.6,-4.5,1.1
1901,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-16,2020,3,16,9.5,-2.8,3.4
1902,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-17,2020,3,17,9.3,-1.6,3.9
1903,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-18,2020,3,18,11.5,-1.4,5.1
1904,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-19,2020,3,19,11.7,1.3,6.5
1905,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-20,2020,3,20,,,6.05
1906,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-21,2020,3,21,11,0.2,5.6
1907,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-22,2020,3,22,10.7,2.6,6.7
1908,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-23,2020,3,23,10.1,4.3,7.2
1909,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-24,2020,3,24,8.4,2.5,5.5
1910,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-25,2020,3,25,9.4,2.4,5.9
1911,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-26,2020,3,26,9,3.8,6.4
1912,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-27,2020,3,27,8.7,5.7,7.2
1913,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-28,2020,3,28,10.2,7.1,8.7
1914,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-29,2020,3,29,13.4,7.1,10.3
1915,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-30,2020,3,30,9.5,4.6,7.1
1916,-123.18,49.19,VANCOUVER INTL A,1108395,2020-03-31,2020,3,31,10.5,1.8,6.2
1917,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-01,2020,4,1,8.8,1.8,5.3
1918,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-02,2020,4,2,9.1,2.5,5.8
1919,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-03,2020,4,3,8.8,3.3,6.1
1920,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-04,2020,4,4,9.9,2.1,6
1921,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-05,2020,4,5,10.8,2.7,6.8
1922,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-06,2020,4,6,11,0.6,5.8
1923,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-07,2020,4,7,11.9,2.7,7.3
1924,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-08,2020,4,8,12.7,1.3,7
1925,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-09,2020,4,9,13,2.4,7.7
1926,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-10,2020,4,10,14.4,4.1,9.3
1927,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-11,2020,4,11,14.5,5.7,10.1
1928,-123.18,49.19,VANCOUVER INTL A,1108395,2020-04-12,2020,4,12,14,0.4,7.2
